id,Html,RedirectHtml,User,User2,Action,Time
96918,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39083/,5306083,,14,6/16/2017 2:56
96917,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39082/,5306083,,14,6/16/2017 2:56
96916,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39081/,5306083,,14,6/16/2017 2:56
96915,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39080/,5306083,,14,6/16/2017 2:55
96914,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39079/,5306083,,14,6/16/2017 2:54
96913,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39078/,5306083,,3,6/16/2017 2:52
96912,/student/login/,/student/view/Programming Language II/Midterm_2/,5306083,,11,6/16/2017 2:52
96911,/student/modal/38987/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 2:38
96910,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38987/,5306068,,3,6/16/2017 2:38
96909,/student/modal/38986/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 2:37
96908,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38986/,5306068,,3,6/16/2017 2:34
96907,/student/modal/38985/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 2:34
96906,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38985/,5306068,,3,6/16/2017 2:32
96905,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38983/,5306068,,3,6/16/2017 2:32
96904,/student/modal/38984/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 2:32
96903,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38984/,5306068,,3,6/16/2017 2:32
96902,/student/modal/38983/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 2:30
96901,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38983/,5306068,,3,6/16/2017 2:30
96900,/student/modal/38986/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 2:14
96899,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38986/,5306068,,3,6/16/2017 1:58
96898,/student/modal/38987/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 1:58
96897,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38987/,5306068,,3,6/16/2017 1:57
96896,/student/modal/38988/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 1:56
96895,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38456/,4303016,,3,6/16/2017 1:55
96894,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38454/,4303016,,3,6/16/2017 1:53
96893,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38988/,5306068,,3,6/16/2017 1:52
96892,/student/modal/38982/,/student/view/Programming%20Language%20II/Midterm_2/,5306068,,17,6/16/2017 1:51
96891,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38982/,5306068,,3,6/16/2017 1:51
96890,/student/login/,/student/view/Programming Language II/Midterm_2/,5306068,,11,6/16/2017 1:50
96889,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38458/,4303016,,14,6/16/2017 1:49
96888,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38457/,4303016,,14,6/16/2017 1:49
96887,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38456/,4303016,,13,6/16/2017 1:49
96886,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38457/,4303016,,13,6/16/2017 1:49
96885,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38458/,4303016,,14,6/16/2017 1:48
96884,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38457/,4303016,,14,6/16/2017 1:48
96883,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38456/,4303016,,14,6/16/2017 1:48
96882,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38455/,4303016,,3,6/16/2017 1:47
96881,/student/login/,/student/view/Programming Language II/Midterm_2/,4303016,,11,6/16/2017 1:47
96880,/student/login/,/student/view/Programming Language II/Midterm_2/,5306056,,11,6/16/2017 1:06
96879,/student/view/Programming%20Language%20II/Midterm_2/,/student/logout/,5306027,,12,6/15/2017 23:12
96878,/student/modal/38732/,/student/view/Programming%20Language%20II/Midterm_2/,5306027,,17,6/15/2017 23:12
96877,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38732/,5306027,,3,6/15/2017 23:12
96876,/student/modal/38729/,/student/view/Programming%20Language%20II/Midterm_2/,5306027,,17,6/15/2017 23:12
96875,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38729/,5306027,,13,6/15/2017 23:12
96874,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38730/,5306027,,13,6/15/2017 23:12
96873,/student/modal/38796/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 23:11
96872,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38796/,5306038,,3,6/15/2017 23:11
96871,/student/modal/38796/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 23:11
96869,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38731/,5306027,,13,6/15/2017 23:11
96870,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38796/,5306038,,3,6/15/2017 23:11
96868,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38732/,5306027,,3,6/15/2017 23:11
96866,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38732/,5306027,,3,6/15/2017 23:11
96867,/student/login/,/student/view/Programming Language II/Midterm_2/,5306038,,11,6/15/2017 23:11
96865,/student/modal/38732/,/student/view/Programming%20Language%20II/Midterm_2/,5306027,,17,6/15/2017 23:11
96864,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38732/,5306027,,3,6/15/2017 23:10
96863,/student/modal/38729/,/student/view/Programming%20Language%20II/Midterm_2/,5306027,,17,6/15/2017 23:10
96862,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38729/,5306027,,3,6/15/2017 23:10
96861,/student/login/,/student/view/Programming Language II/Midterm_2/,5306027,,11,6/15/2017 23:10
96860,/student/modal/38910/,/student/view/Programming%20Language%20II/Midterm_2/,5306058,,17,6/15/2017 23:02
96859,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38910/,5306058,,14,6/15/2017 23:02
96858,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38917/,5306058,,14,6/15/2017 23:02
96857,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38916/,5306058,,14,6/15/2017 23:02
96856,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38915/,5306058,,13,6/15/2017 23:01
96855,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38916/,5306058,,13,6/15/2017 23:00
96854,/student/view/Programming%20Language%20II/Midterm_2/,/student/logout/,5306046,,12,6/15/2017 23:00
96853,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38917/,5306058,,14,6/15/2017 23:00
96852,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38916/,5306058,,14,6/15/2017 23:00
96851,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38915/,5306058,,14,6/15/2017 22:59
96850,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38840/,5306046,,3,6/15/2017 22:57
96849,/student/modal/38842/,/student/view/Programming%20Language%20II/Midterm_2/,5306046,,17,6/15/2017 22:57
96848,/student/login/,/student/view/Programming Language II/Midterm_2/,5306046,,11,6/15/2017 22:57
96847,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38914/,5306058,,14,6/15/2017 22:56
96846,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38913/,5306058,,14,6/15/2017 22:55
96845,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38618/,5306012,,3,6/15/2017 22:54
96844,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38616/,5306012,,13,6/15/2017 22:54
96843,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38617/,5306012,,13,6/15/2017 22:54
96842,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38912/,5306058,,3,6/15/2017 22:52
96841,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38911/,5306058,,14,6/15/2017 22:48
96840,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38910/,5306058,,13,6/15/2017 22:48
96839,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38911/,5306058,,14,6/15/2017 22:48
96838,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38910/,5306058,,3,6/15/2017 22:46
96837,/student/login/,/student/view/Programming Language II/Midterm_2/,5306058,,11,6/15/2017 22:46
96836,/student/modal/38653/,/student/view/Programming%20Language%20II/Midterm_2/,5306016,,17,6/15/2017 22:39
96835,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38653/,5306016,,14,6/15/2017 22:37
96834,/student/login/,/student/view/Programming Language II/Midterm_2/,5306012,,11,6/15/2017 22:36
96833,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38652/,5306016,,13,6/15/2017 22:34
96832,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38653/,5306016,,13,6/15/2017 22:34
96831,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38646/,5306016,,14,6/15/2017 22:34
96830,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38653/,5306016,,14,6/15/2017 22:34
96829,/student/modal/38794/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 22:33
96828,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38843/,5306046,,14,6/15/2017 22:33
96827,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:33
96826,/student/modal/38794/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 22:32
96825,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:32
96824,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38652/,5306016,,14,6/15/2017 22:32
96823,/student/modal/38794/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 22:32
96822,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38651/,5306016,,13,6/15/2017 22:32
96820,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38842/,5306046,,14,6/15/2017 22:32
96821,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38652/,5306016,,14,6/15/2017 22:32
96819,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38841/,5306046,,14,6/15/2017 22:32
96818,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:31
96817,/student/modal/38794/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 22:31
96816,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:31
96815,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38840/,5306046,,13,6/15/2017 22:31
96814,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38651/,5306016,,14,6/15/2017 22:31
96813,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38841/,5306046,,14,6/15/2017 22:31
96812,/student/modal/38794/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 22:30
96811,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:30
96810,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38840/,5306046,,13,6/15/2017 22:30
96809,/student/modal/38794/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 22:30
96808,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:30
96807,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38841/,5306046,,13,6/15/2017 22:30
96806,/student/modal/38794/,/student/view/Programming%20Language%20II/Midterm_2/,5306038,,17,6/15/2017 22:30
96805,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:30
96804,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38842/,5306046,,14,6/15/2017 22:30
96803,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:29
96802,/student/modal/39071/,/student/view/Programming%20Language%20II/Midterm_2/,5306082,,17,6/15/2017 22:29
96801,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39071/,5306082,,13,6/15/2017 22:28
96800,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39072/,5306082,,13,6/15/2017 22:28
96799,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38841/,5306046,,3,6/15/2017 22:28
96798,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38841/,5306046,,3,6/15/2017 22:28
96796,/student/login/,/student/view/Programming Language II/Midterm_2/,5306046,,11,6/15/2017 22:28
96797,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39073/,5306082,,13,6/15/2017 22:28
96795,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39075/,5306082,,13,6/15/2017 22:28
96794,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39076/,5306082,,13,6/15/2017 22:28
96793,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38794/,5306038,,3,6/15/2017 22:28
96792,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39077/,5306082,,14,6/15/2017 22:27
96791,/student/login/,/student/view/Programming Language II/Midterm_2/,5306038,,11,6/15/2017 22:27
96790,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38370/,10530626,,3,6/15/2017 22:24
96789,/student/view/Programming%20Language%20II/Midterm_2/,,10530626,,3,6/15/2017 22:24
96788,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39076/,5306082,,14,6/15/2017 22:24
96787,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38367/,10530626,,13,6/15/2017 22:24
96786,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39075/,5306082,,14,6/15/2017 22:23
96785,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38366/,10530626,,3,6/15/2017 22:22
96784,/student/login/,/student/view/Programming Language II/Midterm_2/,10530626,,11,6/15/2017 22:21
96783,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39074/,5306082,,14,6/15/2017 22:19
96782,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39073/,5306082,,14,6/15/2017 22:18
96781,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39053/,5306079,,3,6/15/2017 22:17
96780,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38650/,5306016,,3,6/15/2017 22:15
96779,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38650/,5306016,,3,6/15/2017 22:15
96778,/student/modal/38649/,/student/view/Programming%20Language%20II/Midterm_2/,5306016,,17,6/15/2017 22:15
96777,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38649/,5306016,,3,6/15/2017 22:14
96776,/student/modal/38649/,/student/view/Programming%20Language%20II/Midterm_2/,5306016,,17,6/15/2017 22:14
96775,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38852/,5306047,,14,6/15/2017 22:13
96774,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38847/,5306047,,14,6/15/2017 22:13
96773,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38846/,5306047,,14,6/15/2017 22:13
96772,/student/modal/38649/,,5306016,,5,6/15/2017 22:13
96771,/student/modal/38649/,,5306016,,5,6/15/2017 22:13
96770,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39052/,5306079,,3,6/15/2017 22:13
96769,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38649/,5306016,,3,6/15/2017 22:13
96768,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38853/,5306047,,14,6/15/2017 22:13
96767,/student/modal/38648/,/student/view/Programming%20Language%20II/Midterm_2/,5306016,,17,6/15/2017 22:13
96766,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38648/,5306016,,14,6/15/2017 22:13
96765,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38852/,5306047,,14,6/15/2017 22:11
96764,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38851/,5306047,,3,6/15/2017 22:11
96763,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39072/,5306082,,14,6/15/2017 22:10
96762,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38647/,5306016,,3,6/15/2017 22:10
96761,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38647/,5306016,,3,6/15/2017 22:10
96760,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39051/,5306079,,3,6/15/2017 22:10
96759,/student/login/,/student/view/Programming Language II/Midterm_2/,5306079,,11,6/15/2017 22:10
96758,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38851/,5306047,,3,6/15/2017 22:10
96757,/student/view/Programming%20Language%20II/Midterm_2/,/student/logout/,5306047,,12,6/15/2017 22:10
96756,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38851/,5306047,,13,6/15/2017 22:09
96755,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39071/,5306082,,14,6/15/2017 22:08
96754,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39070/,5306082,,13,6/15/2017 22:08
96753,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38852/,5306047,,14,6/15/2017 22:07
96752,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38851/,5306047,,13,6/15/2017 22:07
96751,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38851/,5306047,,13,6/15/2017 22:07
96750,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39071/,5306082,,14,6/15/2017 22:07
96749,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39070/,5306082,,3,6/15/2017 22:06
96748,/student/login/,/student/view/Programming Language II/Midterm_2/,5306082,,11,6/15/2017 22:06
96747,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38852/,5306047,,14,6/15/2017 22:06
96746,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38851/,5306047,,14,6/15/2017 22:04
96745,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38850/,5306047,,14,6/15/2017 22:03
96744,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38849/,5306047,,14,6/15/2017 22:02
96743,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38848/,5306047,,3,6/15/2017 22:02
96742,/student/login/,/student/view/Programming Language II/Midterm_2/,5306047,,11,6/15/2017 22:01
96741,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38852/,5306047,,3,6/15/2017 21:59
96740,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38847/,5306047,,14,6/15/2017 21:56
96739,/student/login/,/student/view/Programming Language II/Midterm_2/,5306016,,11,6/15/2017 21:56
96738,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38846/,5306047,,3,6/15/2017 21:56
96737,/student/login/,/student/view/Programming Language II/Midterm_2/,5306047,,11,6/15/2017 21:56
96736,/student/modal/38896/,/student/view/Programming%20Language%20II/Midterm_2/,5306056,,17,6/15/2017 21:55
96735,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38934/,5306061,,14,6/15/2017 21:52
96734,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38941/,5306061,,14,6/15/2017 21:52
96733,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38940/,5306061,,14,6/15/2017 21:51
96732,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38939/,5306061,,13,6/15/2017 21:50
96731,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38940/,5306061,,14,6/15/2017 21:50
96730,/student/modal/38939/,,5306061,,5,6/15/2017 21:50
96729,/student/modal/38939/,,5306061,,5,6/15/2017 21:49
96728,/student/modal/38939/,,5306061,,5,6/15/2017 21:49
96727,/student/modal/38939/,,5306061,,5,6/15/2017 21:49
96726,/student/modal/38939/,,5306061,,5,6/15/2017 21:49
96725,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39011/,5306074,,13,6/15/2017 21:49
96724,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39012/,5306074,,13,6/15/2017 21:49
96723,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39013/,5306074,,3,6/15/2017 21:49
96722,/student/login/,/student/view/Programming Language II/Midterm_2/,5306074,,11,6/15/2017 21:49
96721,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38939/,5306061,,14,6/15/2017 21:47
96720,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38938/,5306061,,14,6/15/2017 21:45
96719,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38937/,5306061,,13,6/15/2017 21:45
96718,/student/modal/38938/,,5306061,,1,6/15/2017 21:45
96717,/student/modal/38938/,,5306061,,1,6/15/2017 21:45
96716,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38938/,5306061,,14,6/15/2017 21:43
96715,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38896/,5306056,,3,6/15/2017 21:41
96714,/student/modal/38896/,/student/view/Programming%20Language%20II/Midterm_2/,5306056,,17,6/15/2017 21:40
96713,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38725/,5306025,,3,6/15/2017 21:39
96712,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38723/,5306025,,14,6/15/2017 21:38
96711,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38722/,5306025,,3,6/15/2017 21:37
96710,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38722/,5306025,,3,6/15/2017 21:37
96709,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38722/,5306025,,14,6/15/2017 21:36
96708,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38937/,5306061,,13,6/15/2017 21:36
96707,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38938/,5306061,,14,6/15/2017 21:36
96706,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38937/,5306061,,14,6/15/2017 21:36
96705,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38936/,5306061,,14,6/15/2017 21:36
96704,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38935/,5306061,,14,6/15/2017 21:36
96703,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38721/,5306025,,3,6/15/2017 21:34
96702,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38721/,5306025,,14,6/15/2017 21:34
96701,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38720/,5306025,,3,6/15/2017 21:28
96700,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38718/,5306025,,3,6/15/2017 21:28
96699,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39007/,5306074,,14,6/15/2017 21:28
96698,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38720/,5306025,,3,6/15/2017 21:28
96697,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38720/,5306025,,3,6/15/2017 21:27
96696,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38720/,5306025,,14,6/15/2017 21:27
96695,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38896/,5306056,,3,6/15/2017 21:27
96694,/student/modal/38900/,/student/view/Programming%20Language%20II/Midterm_2/,5306056,,17,6/15/2017 21:27
96693,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38934/,5306061,,13,6/15/2017 21:27
96692,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38935/,5306061,,14,6/15/2017 21:27
96691,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39006/,5306074,,13,6/15/2017 21:26
96690,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39007/,5306074,,14,6/15/2017 21:26
96689,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38719/,5306025,,3,6/15/2017 21:25
96688,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38900/,5306056,,3,6/15/2017 21:25
96687,/student/modal/38899/,/student/view/Programming%20Language%20II/Midterm_2/,5306056,,17,6/15/2017 21:25
96686,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38719/,5306025,,14,6/15/2017 21:25
96685,/student/modal/38694/,/student/view/Programming%20Language%20II/Midterm_2/,5306022,,17,6/15/2017 21:24
96684,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38718/,5306025,,3,6/15/2017 21:23
96683,/student/login/,/student/view/Programming Language II/Midterm_2/,5306025,,11,6/15/2017 21:23
96682,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/39006/,5306074,,3,6/15/2017 21:22
96681,/student/login/,/student/view/Programming Language II/Midterm_2/,5306074,,11,6/15/2017 21:22
96680,/student/modal/38934/,,5306061,,6,6/15/2017 21:22
96679,/student/modal/38934/,,5306061,,6,6/15/2017 21:22
96678,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38934/,5306061,,3,6/15/2017 21:22
96677,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38935/,5306061,,3,6/15/2017 21:21
96676,/student/modal/38935/,/student/view/Programming%20Language%20II/Midterm_2/,5306061,,17,6/15/2017 21:21
96675,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38935/,5306061,,14,6/15/2017 21:21
96674,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38934/,5306061,,13,6/15/2017 21:21
96673,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38935/,5306061,,14,6/15/2017 21:21
96672,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38694/,5306022,,13,6/15/2017 21:20
96671,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38695/,5306022,,13,6/15/2017 21:20
96670,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38934/,5306061,,3,6/15/2017 21:20
96669,/student/login/,/student/view/Programming Language II/Midterm_2/,5306061,,11,6/15/2017 21:19
96668,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38696/,5306022,,13,6/15/2017 21:19
96667,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38697/,5306022,,13,6/15/2017 21:18
96666,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38698/,5306022,,13,6/15/2017 21:16
96665,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38699/,5306022,,13,6/15/2017 21:15
96664,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38700/,5306022,,13,6/15/2017 21:15
96663,/student/modal/38661/,/student/view/Programming%20Language%20II/Midterm_2/,5306017,,17,6/15/2017 21:15
96662,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38661/,5306017,,13,6/15/2017 21:15
96661,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38654/,5306017,,3,6/15/2017 21:15
96660,/student/modal/38654/,/student/view/Programming%20Language%20II/Midterm_2/,5306017,,17,6/15/2017 21:14
96659,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38701/,5306022,,14,6/15/2017 21:14
96658,/student/view/Programming%20Language%20II/Midterm_2/,/student/modal/38654/,5306017,,3,6/15/2017 21:14
96657,/student/modal/38700/,,5306022,,1,6/15/2017 21:14
